station,N_10,S_10,nmin,alpha,alpha_low,alpha_high,beta,beta_low,beta_high,logk,logk_low,logk_high,logN_mean,logN_low,logN_high,KS,p_KS,CvM,p_CvM
148,459.51402805180186,1357,0.006100177656047755,2.763965380478433,0.0,0.0,1.9646996789874107,0.0,0.0,-0.6248943973379391,0.9529790934440774,0.9529790934440774,-inf,,,0.1628588857431697,0.002,12.19732455990471,0.002
149,704.8548057962896,2775,0.007508219643938994,6.666666666666667,0.0,0.0,0.4056221498021077,0.0,0.0,-1.684398396253849,0.9730545689690693,0.9730545689690693,-inf,,,0.5928735905627203,0.002,449.1777735429085,0.002
150,337.93074207587296,1306,0.0031311993322591905,2.6584842120794687,0.0,0.0,2.2557936491851462,0.0,0.0,-0.6796365375667772,0.8698212139984753,0.8698212139984753,-inf,,,0.1382308406578017,0.002,8.56425569043066,0.002
151,242.224148585329,774,0.009298033895011814,4.300709358257263,0.0,0.0,1.911331547942698,0.0,0.0,-0.889622261337137,1.045349983098191,1.045349983098191,-inf,,,0.3770114922908706,0.002,46.396779100659074,0.002
152,896.6945914685564,2580,0.0043887019312852694,6.666666666666667,0.0,0.0,0.2363698917082157,0.0,0.0,-1.6781789560636957,0.9557037022580843,0.9557037022580843,-inf,,,0.6950061429915309,0.002,541.6733467518324,0.002
155,39979.96848412837,51744,0.0020285479102965308,5.521262459027482,0.0,0.0,1.2770080330736198,0.0,0.0,-0.9823838209353877,1.0430236036568283,1.0430236036568283,-inf,,,0.6564106592570154,0.002,9159.708171310338,0.002
158,2650.7214547205667,10917,0.012512504993481452,6.666666666666667,0.0,0.0,1.153335876665698,0.0,0.0,-1.5572737472628544,1.1233324457570506,1.1233324457570506,-inf,,,0.4622794310742455,0.002,989.4678360345372,0.002
168,1033.1473854351257,1419,0.013338262018533187,3.3542530026893136,0.0,0.0,0.9890987046163712,0.0,0.0,-0.6756557786553357,1.2766223120680122,1.2766223120680122,-inf,,,0.4324438351895463,0.002,122.30096452874768,0.002
173,119381.52605189482,123737,0.01338334540478575,3.831757778576664,0.0,0.0,0.6118428526532553,0.0,0.0,-0.8010647964344904,1.2675281543117427,1.2675281543117427,-inf,,,0.5313567622549688,0.002,17006.8718097539,0.002
175,32318.41908404469,43715,0.0030133103074837424,6.666666666666667,0.0,0.0,1.2543916100154555,0.0,0.0,-1.0959003470666944,1.0172861687699846,1.0172861687699846,-inf,,,0.6900556056987903,0.002,8511.222693537637,0.002
