station,N_10,S_10,nmin,alpha,alpha_low,alpha_high,beta,beta_low,beta_high,logk,logk_low,logk_high,logN_mean,logN_low,logN_high,KS,p_KS,CvM,p_CvM
150,346.7465140138601,727,0.004710978195335611,4.22198019383631,0.0,0.0,0.3630942715347676,0.0,0.0,-1.280791409057335,0.6221044429746192,0.6221044429746192,-inf,,,0.6289532454906063,0.002,129.0931937243926,0.002
151,407.3525699097962,516,0.012938604637658115,3.684349254063625,0.0,0.0,0.0116900272551276,0.0,0.0,-1.3101838222742486,0.5952802065821571,0.5952802065821571,-inf,,,0.5515257815184117,0.002,77.40526667095456,0.002
152,1608.9880350179985,1734,0.0013617270953863972,1.387523590966212,0.0,0.0,0.6551742006333843,0.0,0.0,-0.32557506805883374,0.5753137532999942,0.5753137532999942,-inf,,,0.1154177088540578,0.002,6.306893435376112,0.002
155,63098.70777331936,45131,0.0025216952158896733,1.7057745683543193,0.0,0.0,0.5369535110921053,0.0,0.0,-0.31857815271632495,0.5418862730852654,0.5418862730852654,-inf,,,0.2700931069570758,0.002,1709.3579798178168,0.002
158,4049.817266519469,8855,0.003607344928264697,6.666666666666667,0.0,0.0,0.1603261370534705,0.0,0.0,-1.8935457360445005,0.6422402794579303,0.6422402794579303,-inf,,,0.668271541282125,0.002,1801.1059653153295,0.002
168,276.9812584464212,307,0.010664241089827218,6.666666666666667,0.0,0.0,-0.1021425994525963,0.0,0.0,-1.9137618758611905,0.6847306404518199,0.6847306404518199,-inf,,,0.57582305312301,0.002,47.09832531477142,0.002
173,34544.66958745089,84532,0.004026617521103569,5.175906756467608,0.0,0.0,0.1697096586930808,0.0,0.0,-1.6384808806885685,0.6138384937295178,0.6138384937295178,-inf,,,0.647468021745063,0.002,16537.044657528164,0.002
175,330514.9571688233,40702,0.0037534416701646357,1.1427503817975662,0.0,0.0,0.4638847912235639,0.0,0.0,0.5817702114193021,0.5684953140625858,0.5684953140625858,-inf,,,0.0566438312818113,0.002,64.12928254644513,0.002
178,731.164292365993,537,0.0042773818446298064,3.980880722170001,0.0,0.0,-0.1145625625512547,0.0,0.0,-1.4557438504862419,0.6246562414509711,0.6246562414509711,-inf,,,0.6809850163063298,0.002,115.44317365772388,0.002
180,2193.2980886215546,3172,0.0032043793609284306,6.666666666666667,0.0,0.0,-0.0496363816587128,0.0,0.0,-2.1739431922472545,0.5094198283770527,0.5094198283770527,-inf,,,0.6589143959940662,0.002,621.7352762039945,0.002
188,248412.7460877597,137126,0.002896968894240059,2.044663951669597,0.0,0.0,0.0681165337514713,0.0,0.0,-0.6897969406601152,0.7479959098318927,0.7479959098318927,-inf,,,0.5312526433028033,0.002,19604.011802431727,0.002
189,8486.464805479513,16657,0.002936523798307132,3.7768479033182087,0.0,0.0,0.6037825659000826,0.0,0.0,-1.084626915300475,0.5133671289893874,0.5133671289893874,-inf,,,0.5950415510821366,0.002,2685.218989088899,0.002
191,18575.122727737293,21556,0.0027207513732171833,0.9159032068222492,0.0,0.0,0.1767577365438368,0.0,0.0,-0.513853236917513,0.6364430191841245,0.6364430191841245,-inf,,,0.1587434695313945,0.002,162.64819474071754,0.002
193,23216.636395288442,24154,0.004604268152115619,2.605952422124721,0.0,0.0,0.793270628101777,0.0,0.0,-0.5438505971333123,0.6983234175236177,0.6983234175236177,-inf,,,0.4186622468968701,0.002,1983.090871276452,0.002
194,40508.67448413652,63614,0.004087902569020976,1.02424463688655,0.0,0.0,0.2906092291642126,0.0,0.0,-0.5666577314897656,0.5401291169551119,0.5401291169551119,-inf,,,0.1305359995118451,0.002,358.685352939415,0.002
196,82814.10908079873,40276,0.002587752696672268,1.1413791124612072,0.0,0.0,0.5213045569589883,0.0,0.0,-0.018672118723148223,0.5482289307922441,0.5482289307922441,-inf,,,0.0318065124738226,0.002,20.709908582926992,0.002
201,28572.698796905694,31693,0.0030340955642776768,2.982728591464579,0.0,0.0,-0.1082923835897733,0.0,0.0,-1.3314081990639097,0.5898156398651815,0.5898156398651815,-inf,,,0.6332788439618164,0.002,6290.356966566221,0.002
205,314636.0117177525,167344,0.0018600181068899823,1.8872923667146968,0.0,0.0,-0.0608148711339534,0.0,0.0,-0.7996597589509752,0.7005725312209189,0.7005725312209189,-inf,,,0.5483928293922447,0.002,25816.444135662827,0.002
206,21407.23476702438,11082,0.004634672489123973,0.948740399286436,0.0,0.0,0.9493785130280912,0.0,0.0,0.2624505134533541,0.6096484469331096,0.6096484469331096,-inf,,,0.2925025784869186,0.002,548.1653242627701,0.002
208,797.7328463119521,1394,0.003942514887310111,6.666666666666667,0.0,0.0,-0.1969023142486834,0.0,0.0,-2.0887102535003312,0.575640264506102,0.575640264506102,-inf,,,0.6644339501758073,0.002,291.2499047390626,0.002
209,31713.55600826835,17171,0.004662443208950167,0.8922123483746782,0.0,0.0,0.5153151891719066,0.0,0.0,0.01825960152843331,0.5751102147094433,0.5751102147094433,-inf,,,0.1606078224925483,0.002,175.00644394211304,0.002
210,5339.415085699878,5096,0.005930916014213124,0.6654115387794967,0.0,0.0,0.7531093433645286,0.0,0.0,0.05112005121053631,0.5578816688369417,0.5578816688369417,-inf,,,0.403107333228896,0.002,438.0790151829208,0.002
